IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.210.119.11,2096,2096,true,HKG,Asia Pacific,Hong Kong,46,2.55
8.218.48.92,2086,2086,false,HKG,Asia Pacific,Hong Kong,58,2.55
47.254.66.75,443,443,true,SJC,North America,San Jose,177,2.55
8.222.164.209,2095,2095,false,SIN,Asia Pacific,Singapore,17,2.55
8.210.250.120,2052,2052,false,HKG,Asia Pacific,Hong Kong,65,2.54
47.245.84.124,2086,2086,false,SIN,Asia Pacific,Singapore,3,2.54
8.210.55.134,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,2.54
47.74.34.47,8880,8880,false,NRT,Asia Pacific,Tokyo,73,2.54
8.210.174.156,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,2.54
8.219.102.252,8443,8443,true,SIN,Asia Pacific,Singapore,80,2.54
8.210.250.120,2096,2096,true,HKG,Asia Pacific,Hong Kong,70,2.53
47.88.85.197,2095,2095,false,SJC,North America,San Jose,174,2.53
8.218.149.193,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,2.53
47.88.101.9,443,443,true,SJC,North America,San Jose,177,2.53
47.236.125.62,2052,2052,false,NRT,Asia Pacific,Tokyo,113,2.52
8.210.65.1,2095,2095,false,HKG,Asia Pacific,Hong Kong,35,2.52
47.74.44.203,8080,8080,false,NRT,Asia Pacific,Tokyo,70,2.51
47.74.36.223,2096,2096,true,NRT,Asia Pacific,Tokyo,95,2.51
47.76.33.40,8443,8443,true,HKG,Asia Pacific,Hong Kong,59,2.51
47.74.37.50,2053,2053,true,NRT,Asia Pacific,Tokyo,78,2.50
47.237.8.82,8880,8880,false,SIN,Asia Pacific,Singapore,25,2.50
47.74.44.153,2053,2053,true,HKG,Asia Pacific,Hong Kong,147,2.49
8.219.228.157,2053,2053,true,SIN,Asia Pacific,Singapore,160,2.48
8.219.77.222,2052,2052,false,SIN,Asia Pacific,Singapore,8,2.48
47.76.146.1,443,443,true,HKG,Asia Pacific,Hong Kong,63,2.48
8.218.127.249,2082,2082,false,HKG,Asia Pacific,Hong Kong,50,2.47
8.222.255.15,80,80,false,SIN,Asia Pacific,Singapore,3,2.47
47.242.176.237,2083,2083,true,HKG,Asia Pacific,Hong Kong,61,2.46
47.245.108.213,443,443,true,SIN,Asia Pacific,Singapore,80,2.46
8.218.207.169,8443,8443,true,HKG,Asia Pacific,Hong Kong,111,2.46
47.236.254.120,8880,8880,false,SIN,Asia Pacific,Singapore,19,2.46
47.74.44.153,2082,2082,false,HKG,Asia Pacific,Hong Kong,141,2.45
47.245.108.213,2087,2087,true,SIN,Asia Pacific,Singapore,112,2.45
47.245.93.74,2083,2083,true,SIN,Asia Pacific,Singapore,48,2.45
47.91.28.67,80,80,false,NRT,Asia Pacific,Tokyo,96,2.45
47.76.32.108,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,2.45
8.219.103.65,8080,8080,false,SIN,Asia Pacific,Singapore,9,2.45
47.76.94.15,2096,2096,true,HKG,Asia Pacific,Hong Kong,53,2.44
47.243.183.127,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,2.44
47.245.93.74,2087,2087,true,SIN,Asia Pacific,Singapore,16,2.44
47.243.70.197,2053,2053,true,HKG,Asia Pacific,Hong Kong,59,2.44
8.219.98.13,2052,2052,false,SIN,Asia Pacific,Singapore,17,2.43
47.243.70.197,443,443,true,HKG,Asia Pacific,Hong Kong,74,2.43
8.217.85.14,2096,2096,true,HKG,Asia Pacific,Hong Kong,69,2.43
8.218.158.94,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,2.42
47.243.27.217,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,2.42
8.210.55.134,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,2.42
8.210.245.224,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,2.42
47.236.172.95,8443,8443,true,SIN,Asia Pacific,Singapore,74,2.41
47.245.107.174,8443,8443,true,SIN,Asia Pacific,Singapore,78,2.41
8.218.156.91,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,2.41
8.210.101.157,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,2.40
8.218.85.128,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,2.40
8.219.42.72,2052,2052,false,SIN,Asia Pacific,Singapore,21,2.40
8.219.193.22,8443,8443,true,SIN,Asia Pacific,Singapore,115,2.39
8.218.119.115,2096,2096,true,HKG,Asia Pacific,Hong Kong,95,2.39
47.236.174.206,2096,2096,true,SIN,Asia Pacific,Singapore,55,2.39
47.245.118.70,2086,2086,false,SIN,Asia Pacific,Singapore,5,2.39
47.242.79.71,80,80,false,HKG,Asia Pacific,Hong Kong,44,2.38
47.245.114.163,80,80,false,SIN,Asia Pacific,Singapore,11,2.38
8.222.221.86,2087,2087,true,SIN,Asia Pacific,Singapore,106,2.38
8.219.66.156,8080,8080,false,NRT,Asia Pacific,Tokyo,86,2.38
47.74.42.84,2087,2087,true,NRT,Asia Pacific,Tokyo,72,2.38
8.210.119.11,2096,2096,true,HKG,Asia Pacific,Hong Kong,72,2.37
47.243.42.219,2053,2053,true,HKG,Asia Pacific,Hong Kong,56,2.37
8.222.221.86,443,443,true,SIN,Asia Pacific,Singapore,105,2.37
47.245.93.74,8443,8443,true,SIN,Asia Pacific,Singapore,58,2.37
8.219.77.222,8080,8080,false,SIN,Asia Pacific,Singapore,20,2.37
8.210.3.24,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,2.36
8.210.245.224,80,80,false,HKG,Asia Pacific,Hong Kong,60,2.36
8.218.181.189,80,80,false,HKG,Asia Pacific,Hong Kong,41,2.36
8.210.146.108,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,2.35
47.245.93.74,8080,8080,false,SIN,Asia Pacific,Singapore,4,2.35
47.76.80.72,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,2.35
47.236.116.182,2083,2083,true,SIN,Asia Pacific,Singapore,57,2.34
8.219.60.68,2095,2095,false,SIN,Asia Pacific,Singapore,17,2.34
47.245.107.174,2053,2053,true,SIN,Asia Pacific,Singapore,75,2.34
8.210.156.6,2083,2083,true,HKG,Asia Pacific,Hong Kong,53,2.34
8.219.145.245,8880,8880,false,SIN,Asia Pacific,Singapore,13,2.34
47.242.79.71,2095,2095,false,HKG,Asia Pacific,Hong Kong,56,2.33
47.254.66.75,80,443,true,SJC,North America,San Jose,173,2.33
8.210.250.120,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,2.32
47.236.254.120,80,80,false,SIN,Asia Pacific,Singapore,44,2.32
8.210.3.24,80,80,false,HKG,Asia Pacific,Hong Kong,48,2.32
8.219.235.164,80,80,false,SIN,Asia Pacific,Singapore,10,2.31
8.219.151.193,2053,2053,true,SIN,Asia Pacific,Singapore,83,2.31
8.210.192.93,80,80,false,HKG,Asia Pacific,Hong Kong,37,2.31
8.210.101.157,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,2.30
8.212.41.98,80,80,false,SIN,Asia Pacific,Singapore,33,2.30
8.218.207.169,2083,2083,true,HKG,Asia Pacific,Hong Kong,101,2.30
47.245.86.230,2053,2053,true,SIN,Asia Pacific,Singapore,87,2.28
8.219.5.10,2087,2087,true,SIN,Asia Pacific,Singapore,19,2.28
8.219.235.164,2086,2086,false,SIN,Asia Pacific,Singapore,17,2.28
8.210.9.129,2083,2083,true,HKG,Asia Pacific,Hong Kong,38,2.28
8.212.41.98,8080,8080,false,SJC,North America,San Jose,38,2.28
8.219.103.65,2087,2087,true,SIN,Asia Pacific,Singapore,76,2.27
8.210.174.156,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,2.27
8.210.174.156,2096,2096,true,HKG,Asia Pacific,Hong Kong,61,2.27
8.222.210.182,443,443,true,SIN,Asia Pacific,Singapore,61,2.27
47.74.37.50,8443,8443,true,NRT,Asia Pacific,Tokyo,107,2.26
47.245.105.224,2082,2082,false,SIN,Asia Pacific,Singapore,5,2.25
8.210.192.93,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,2.24
47.236.85.11,8443,443,true,SIN,Asia Pacific,Singapore,71,2.23
8.219.159.232,80,80,false,SIN,Asia Pacific,Singapore,246,2.23
47.76.77.103,80,80,false,HKG,Asia Pacific,Hong Kong,44,2.23
47.76.146.1,8443,8443,true,HKG,Asia Pacific,Hong Kong,81,2.21
8.219.58.64,8080,8080,false,SIN,Asia Pacific,Singapore,14,2.21
8.219.126.240,2095,2095,false,SIN,Asia Pacific,Singapore,18,2.21
47.242.234.127,443,443,true,HKG,Asia Pacific,Hong Kong,53,2.20
8.210.250.120,8880,8880,false,HKG,Asia Pacific,Hong Kong,49,2.20
47.245.107.174,2095,2095,false,SIN,Asia Pacific,Singapore,4,2.19
8.219.174.142,8880,8880,false,SIN,Asia Pacific,Singapore,30,2.18
8.218.181.189,2087,2087,true,HKG,Asia Pacific,Hong Kong,54,2.17
47.236.93.176,8080,8080,false,SIN,Asia Pacific,Singapore,11,2.17
8.222.240.251,443,443,true,SIN,Asia Pacific,Singapore,62,2.17
47.91.29.170,2082,2082,false,NRT,Asia Pacific,Tokyo,70,2.16
47.242.79.71,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,2.16
47.242.176.237,2096,2096,true,HKG,Asia Pacific,Hong Kong,53,2.16
8.219.66.156,2096,2096,true,NRT,Asia Pacific,Tokyo,140,2.15
47.76.178.146,443,443,true,HKG,Asia Pacific,Hong Kong,51,2.15
47.91.28.67,2095,2095,false,NRT,Asia Pacific,Tokyo,74,2.15
47.245.93.74,2082,2082,false,SIN,Asia Pacific,Singapore,4,2.14
8.219.60.68,8880,8880,false,SIN,Asia Pacific,Singapore,49,2.13
8.218.127.249,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,2.13
47.245.126.151,8880,8880,false,SIN,Asia Pacific,Singapore,5,2.13
8.219.122.96,2095,2095,false,SIN,Asia Pacific,Singapore,16,2.13
8.222.136.247,8880,8880,false,SIN,Asia Pacific,Singapore,48,2.13
8.218.149.193,2052,2052,false,HKG,Asia Pacific,Hong Kong,51,2.13
47.76.80.72,2087,2087,true,HKG,Asia Pacific,Hong Kong,81,2.12
47.245.105.224,80,80,false,SIN,Asia Pacific,Singapore,5,2.12
8.210.66.190,2096,2096,true,HKG,Asia Pacific,Hong Kong,50,2.12
8.218.119.115,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,2.12
47.89.191.155,443,443,true,IAD,North America,Ashburn,237,2.11
47.242.234.127,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,2.11
8.219.215.214,2052,2052,false,SIN,Asia Pacific,Singapore,15,2.11
47.245.93.74,2086,2086,false,SIN,Asia Pacific,Singapore,5,2.11
8.210.245.224,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,2.10
8.210.55.134,2082,2082,false,HKG,Asia Pacific,Hong Kong,34,2.10
47.245.126.151,2082,2082,false,SIN,Asia Pacific,Singapore,5,2.10
8.219.111.175,2053,2053,true,SIN,Asia Pacific,Singapore,47,2.10
8.210.250.120,2087,2087,true,HKG,Asia Pacific,Hong Kong,58,2.10
47.243.203.119,2053,2053,true,HKG,Asia Pacific,Hong Kong,83,2.10
8.219.66.156,2053,2053,true,NRT,Asia Pacific,Tokyo,128,2.10
47.243.107.148,80,80,false,HKG,Asia Pacific,Hong Kong,90,2.09
47.74.37.50,2096,2096,true,NRT,Asia Pacific,Tokyo,76,2.08
47.236.104.98,2052,2052,false,SIN,Asia Pacific,Singapore,13,2.08
8.210.21.65,2096,2096,true,HKG,Asia Pacific,Hong Kong,67,2.08
47.243.27.217,2052,2052,false,HKG,Asia Pacific,Hong Kong,61,2.07
8.219.157.97,2086,2086,false,SIN,Asia Pacific,Singapore,10,2.07
8.219.73.21,2087,2087,true,SIN,Asia Pacific,Singapore,89,2.07
8.210.65.1,2082,2082,false,HKG,Asia Pacific,Hong Kong,36,2.06
8.210.174.156,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,2.06
47.245.114.163,8080,8080,false,SIN,Asia Pacific,Singapore,5,2.05
47.242.17.250,2095,2095,false,HKG,Asia Pacific,Hong Kong,36,2.05
8.217.159.210,2086,2086,false,HKG,Asia Pacific,Hong Kong,78,2.05
47.242.202.230,2087,2087,true,HKG,Asia Pacific,Hong Kong,129,2.05
8.219.228.186,8443,8443,true,SIN,Asia Pacific,Singapore,83,2.04
8.218.85.128,2086,2086,false,HKG,Asia Pacific,Hong Kong,54,2.04
8.218.156.91,443,443,true,HKG,Asia Pacific,Hong Kong,38,2.03
47.245.108.213,8443,8443,true,SIN,Asia Pacific,Singapore,54,2.03
47.236.75.113,8443,8443,true,SIN,Asia Pacific,Singapore,64,2.03
47.242.174.27,2096,2096,true,HKG,Asia Pacific,Hong Kong,54,2.03
47.74.34.47,2096,2096,true,NRT,Asia Pacific,Tokyo,79,2.03
47.245.108.213,2083,2083,true,SIN,Asia Pacific,Singapore,108,2.03
8.219.122.55,8880,8880,false,SIN,Asia Pacific,Singapore,25,2.03
47.74.34.47,2086,2086,false,NRT,Asia Pacific,Tokyo,69,2.02
8.222.193.65,8080,8080,false,SIN,Asia Pacific,Singapore,7,2.02
8.210.250.120,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,2.02
47.91.19.59,8880,8880,false,NRT,Asia Pacific,Tokyo,98,2.02
8.210.156.6,2053,2053,true,HKG,Asia Pacific,Hong Kong,82,2.02
8.219.142.229,2052,2052,false,SIN,Asia Pacific,Singapore,8,2.02
47.76.37.57,2083,2083,true,HKG,Asia Pacific,Hong Kong,67,2.01
8.219.245.187,2052,2052,false,SIN,Asia Pacific,Singapore,10,2.01
47.245.126.151,2083,2083,true,SIN,Asia Pacific,Singapore,55,2.01
47.91.31.231,8443,8443,true,NRT,Asia Pacific,Tokyo,75,2.01
8.219.42.72,2083,2083,true,SIN,Asia Pacific,Singapore,78,2.01
8.219.67.133,8880,8880,false,SIN,Asia Pacific,Singapore,19,2.01
47.243.42.219,8880,8880,false,HKG,Asia Pacific,Hong Kong,55,2.01
47.243.86.79,2087,2087,true,HKG,Asia Pacific,Hong Kong,72,2.00
8.219.5.10,2083,2083,true,SIN,Asia Pacific,Singapore,120,1.99
8.219.3.53,2096,2096,true,SIN,Asia Pacific,Singapore,77,1.97
8.218.127.249,80,80,false,HKG,Asia Pacific,Hong Kong,38,1.97
47.236.125.62,8443,8443,true,NRT,Asia Pacific,Tokyo,98,1.97
8.210.245.224,2053,2053,true,HKG,Asia Pacific,Hong Kong,70,1.97
8.210.192.93,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,1.97
8.218.211.17,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,1.97
8.210.9.129,443,443,true,HKG,Asia Pacific,Hong Kong,33,1.97
8.219.66.156,2087,2087,true,NRT,Asia Pacific,Tokyo,133,1.96
8.218.142.253,2083,2083,true,HKG,Asia Pacific,Hong Kong,56,1.96
47.245.118.70,2095,2095,false,SIN,Asia Pacific,Singapore,4,1.96
8.218.207.169,2096,2096,true,HKG,Asia Pacific,Hong Kong,111,1.95
8.212.41.98,80,80,false,SIN,Asia Pacific,Singapore,41,1.95
47.242.174.27,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,1.95
47.74.43.95,2053,2053,true,NRT,Asia Pacific,Tokyo,70,1.95
47.245.93.74,2083,2083,true,SIN,Asia Pacific,Singapore,44,1.94
47.245.84.124,2096,2096,true,SIN,Asia Pacific,Singapore,64,1.94
8.218.136.25,8080,8080,false,HKG,Asia Pacific,Hong Kong,58,1.94
47.243.70.197,8080,8080,false,HKG,Asia Pacific,Hong Kong,36,1.93
47.245.114.163,2083,2083,true,SIN,Asia Pacific,Singapore,41,1.93
47.76.80.72,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,1.93
8.217.149.28,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,1.93
47.76.77.103,8080,8080,false,HKG,Asia Pacific,Hong Kong,66,1.93
8.222.219.34,2083,2083,true,SIN,Asia Pacific,Singapore,158,1.93
47.236.87.206,2087,2087,true,SIN,Asia Pacific,Singapore,88,1.93
47.242.54.157,8443,8443,true,HKG,Asia Pacific,Hong Kong,45,1.93
8.210.21.65,2053,2053,true,HKG,Asia Pacific,Hong Kong,69,1.92
8.210.119.11,80,80,false,HKG,Asia Pacific,Hong Kong,65,1.92
47.91.16.214,2095,2095,false,NRT,Asia Pacific,Tokyo,107,1.91
47.76.94.15,2095,2095,false,HKG,Asia Pacific,Hong Kong,47,1.91
47.76.77.103,2087,2087,true,HKG,Asia Pacific,Hong Kong,84,1.91
47.243.70.197,2096,2096,true,HKG,Asia Pacific,Hong Kong,116,1.91
8.219.153.237,2083,2083,true,NRT,Asia Pacific,Tokyo,132,1.91
8.210.250.120,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,1.90
47.243.173.187,443,443,true,HKG,Asia Pacific,Hong Kong,94,1.90
8.218.142.253,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,1.90
8.219.167.65,2053,2053,true,SIN,Asia Pacific,Singapore,87,1.89
8.218.122.55,8443,8443,true,HKG,Asia Pacific,Hong Kong,139,1.89
8.218.158.94,80,80,false,HKG,Asia Pacific,Hong Kong,84,1.88
8.218.201.73,2096,2096,true,HKG,Asia Pacific,Hong Kong,55,1.88
47.236.113.184,443,443,true,SIN,Asia Pacific,Singapore,61,1.88
8.218.18.235,8443,8443,true,HKG,Asia Pacific,Hong Kong,102,1.88
47.245.114.163,80,80,false,SIN,Asia Pacific,Singapore,8,1.87
8.219.215.214,2096,2096,true,SIN,Asia Pacific,Singapore,131,1.85
47.76.80.72,2083,2083,true,HKG,Asia Pacific,Hong Kong,65,1.84
8.219.103.126,8880,8880,false,SIN,Asia Pacific,Singapore,30,1.84
8.219.145.245,2095,2095,false,SIN,Asia Pacific,Singapore,9,1.83
47.76.94.15,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,1.83
8.222.223.34,2096,2096,true,SIN,Asia Pacific,Singapore,132,1.83
8.222.237.131,2083,2083,true,SIN,Asia Pacific,Singapore,140,1.83
8.219.142.229,2096,2096,true,SIN,Asia Pacific,Singapore,95,1.82
8.222.211.16,2095,2095,false,SIN,Asia Pacific,Singapore,9,1.82
8.218.181.189,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,1.81
8.222.138.164,2052,2052,false,SIN,Asia Pacific,Singapore,26,1.80
8.219.99.8,2095,2095,false,SIN,Asia Pacific,Singapore,22,1.80
47.76.77.103,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,1.80
8.210.39.96,2052,2052,false,HKG,Asia Pacific,Hong Kong,34,1.79
8.219.58.64,8880,8880,false,SIN,Asia Pacific,Singapore,9,1.79
8.218.211.17,2052,2052,false,HKG,Asia Pacific,Hong Kong,61,1.78
47.243.70.197,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,1.78
47.74.44.203,2096,2096,true,NRT,Asia Pacific,Tokyo,70,1.77
8.210.55.134,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,1.76
8.219.3.53,2053,2053,true,SIN,Asia Pacific,Singapore,125,1.76
47.243.70.197,80,80,false,HKG,Asia Pacific,Hong Kong,45,1.76
47.242.202.230,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,1.76
8.218.126.53,2082,2082,false,HKG,Asia Pacific,Hong Kong,78,1.76
8.218.207.169,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,1.75
47.243.107.148,2053,2053,true,HKG,Asia Pacific,Hong Kong,85,1.75
8.219.58.64,2087,2087,true,SIN,Asia Pacific,Singapore,67,1.74
47.245.86.230,2083,2083,true,SIN,Asia Pacific,Singapore,69,1.74
47.243.107.148,8443,8443,true,HKG,Asia Pacific,Hong Kong,50,1.74
8.222.137.192,443,443,true,SIN,Asia Pacific,Singapore,65,1.73
8.219.12.152,8080,8080,false,SIN,Asia Pacific,Singapore,11,1.73
47.242.174.27,2083,2083,true,HKG,Asia Pacific,Hong Kong,46,1.73
8.217.167.88,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,1.73
47.236.110.238,443,443,true,SIN,Asia Pacific,Singapore,61,1.73
8.219.102.252,2083,2083,true,SIN,Asia Pacific,Singapore,67,1.73
47.236.116.26,2053,2053,true,SIN,Asia Pacific,Singapore,18,1.73
8.217.49.34,8443,8443,true,HKG,Asia Pacific,Hong Kong,67,1.70
47.242.174.27,2087,2087,true,HKG,Asia Pacific,Hong Kong,59,1.69
8.222.221.90,2096,2096,true,SIN,Asia Pacific,Singapore,52,1.68
8.210.245.224,443,443,true,HKG,Asia Pacific,Hong Kong,43,1.68
8.219.191.40,2095,2095,false,SIN,Asia Pacific,Singapore,13,1.67
8.210.192.93,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,1.66
8.218.149.193,2083,2083,true,HKG,Asia Pacific,Hong Kong,68,1.65
47.243.107.148,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,1.64
47.76.37.57,80,80,false,HKG,Asia Pacific,Hong Kong,40,1.64
8.219.153.237,2053,2053,true,NRT,Asia Pacific,Tokyo,222,1.64
47.236.83.239,2095,2095,false,SIN,Asia Pacific,Singapore,19,1.64
47.245.93.74,2082,2082,false,SIN,Asia Pacific,Singapore,11,1.63
8.210.66.190,2082,2082,false,HKG,Asia Pacific,Hong Kong,33,1.63
8.219.153.237,2083,2083,true,NRT,Asia Pacific,Tokyo,181,1.62
8.210.9.129,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,1.62
47.76.77.103,2083,2083,true,HKG,Asia Pacific,Hong Kong,96,1.61
8.218.156.91,2083,2083,true,HKG,Asia Pacific,Hong Kong,98,1.60
8.218.11.90,2052,2052,false,HKG,Asia Pacific,Hong Kong,113,1.58
47.236.125.62,2083,2083,true,NRT,Asia Pacific,Tokyo,180,1.58
47.245.105.224,2095,2095,false,SIN,Asia Pacific,Singapore,28,1.58
47.76.37.57,2095,2095,false,HKG,Asia Pacific,Hong Kong,69,1.57
47.76.146.1,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,1.57
8.218.156.91,2096,2096,true,HKG,Asia Pacific,Hong Kong,73,1.57
47.242.155.183,80,80,false,HKG,Asia Pacific,Hong Kong,47,1.56
8.218.156.91,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,1.54
8.219.238.145,2083,2083,true,SIN,Asia Pacific,Singapore,62,1.54
8.218.211.17,8080,8080,false,HKG,Asia Pacific,Hong Kong,49,1.54
47.242.176.237,2053,2053,true,HKG,Asia Pacific,Hong Kong,79,1.54
8.210.21.65,80,80,false,HKG,Asia Pacific,Hong Kong,41,1.51
8.210.39.96,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,1.51
47.74.36.223,2053,2053,true,NRT,Asia Pacific,Tokyo,73,1.51
47.242.171.94,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,1.51
8.210.250.120,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,1.51
8.218.149.193,2096,2096,true,HKG,Asia Pacific,Hong Kong,70,1.51
47.74.3.18,2095,2095,false,NRT,Asia Pacific,Tokyo,72,1.51
8.210.192.93,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,1.50
47.242.174.27,8080,8080,false,HKG,Asia Pacific,Hong Kong,56,1.50
47.245.115.6,2087,2087,true,SIN,Asia Pacific,Singapore,10,1.50
47.245.107.174,80,80,false,SIN,Asia Pacific,Singapore,4,1.49
47.74.50.218,8443,8443,true,NRT,Asia Pacific,Tokyo,75,1.48
47.243.27.217,2053,2053,true,HKG,Asia Pacific,Hong Kong,75,1.47
47.245.86.230,443,443,true,SIN,Asia Pacific,Singapore,89,1.47
8.218.119.115,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,1.47
8.218.119.115,2083,2083,true,HKG,Asia Pacific,Hong Kong,52,1.47
8.219.60.54,2052,2052,false,SIN,Asia Pacific,Singapore,21,1.46
8.210.39.96,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,1.45
47.74.5.99,2082,2082,false,NRT,Asia Pacific,Tokyo,74,1.45
8.219.147.58,2086,2086,false,SIN,Asia Pacific,Singapore,4,1.45
47.245.118.70,8880,8880,false,SIN,Asia Pacific,Singapore,10,1.44
8.210.250.120,8080,8080,false,HKG,Asia Pacific,Hong Kong,34,1.44
47.91.19.130,2086,2086,false,NRT,Asia Pacific,Tokyo,86,1.43
8.219.0.162,80,80,false,SIN,Asia Pacific,Singapore,27,1.43
47.76.80.72,2086,2086,false,HKG,Asia Pacific,Hong Kong,71,1.43
47.91.19.130,2052,2052,false,NRT,Asia Pacific,Tokyo,81,1.41
47.245.86.230,2096,2096,true,SIN,Asia Pacific,Singapore,48,1.41
47.74.34.47,2083,2083,true,NRT,Asia Pacific,Tokyo,79,1.41
8.218.149.193,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,1.41
8.222.193.208,2095,2095,false,SIN,Asia Pacific,Singapore,17,1.40
47.74.25.14,80,80,false,NRT,Asia Pacific,Tokyo,72,1.40
47.74.37.50,8080,8080,false,NRT,Asia Pacific,Tokyo,70,1.39
47.245.93.74,80,80,false,SIN,Asia Pacific,Singapore,5,1.39
47.91.31.231,2095,2095,false,NRT,Asia Pacific,Tokyo,102,1.39
8.218.149.193,8443,8443,true,HKG,Asia Pacific,Hong Kong,56,1.37
8.218.65.237,2053,2053,true,HKG,Asia Pacific,Hong Kong,77,1.37
8.219.113.232,80,80,false,SIN,Asia Pacific,Singapore,20,1.36
47.245.105.224,2052,2052,false,SIN,Asia Pacific,Singapore,5,1.36
8.218.146.204,2052,2052,false,HKG,Asia Pacific,Hong Kong,55,1.36
8.219.142.191,8443,8443,true,SIN,Asia Pacific,Singapore,95,1.35
47.91.28.67,2083,2083,true,NRT,Asia Pacific,Tokyo,96,1.34
8.210.245.224,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,1.34
8.210.174.156,2095,2095,false,HKG,Asia Pacific,Hong Kong,35,1.31
8.219.50.180,8080,8080,false,SIN,Asia Pacific,Singapore,12,1.30
8.210.39.96,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,1.30
47.91.31.231,2082,2082,false,NRT,Asia Pacific,Tokyo,76,1.30
8.210.151.69,2083,2083,true,HKG,Asia Pacific,Hong Kong,50,1.30
8.219.106.156,443,443,true,SIN,Asia Pacific,Singapore,45,1.30
8.218.146.204,8443,8443,true,HKG,Asia Pacific,Hong Kong,47,1.30
8.222.254.91,2082,2082,false,SIN,Asia Pacific,Singapore,8,1.29
47.91.19.59,80,80,false,NRT,Asia Pacific,Tokyo,108,1.29
47.74.43.95,80,80,false,NRT,Asia Pacific,Tokyo,70,1.29
47.76.37.57,2053,2053,true,HKG,Asia Pacific,Hong Kong,86,1.28
8.210.250.120,80,80,false,HKG,Asia Pacific,Hong Kong,37,1.28
8.218.136.25,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,1.28
8.210.55.134,2083,2083,true,HKG,Asia Pacific,Hong Kong,41,1.28
8.210.66.190,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,1.27
47.91.29.170,2082,2082,false,NRT,Asia Pacific,Tokyo,74,1.27
8.218.204.128,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,1.26
8.210.250.120,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,1.26
8.218.207.169,443,443,true,HKG,Asia Pacific,Hong Kong,67,1.25
47.243.107.148,443,443,true,HKG,Asia Pacific,Hong Kong,49,1.25
8.210.55.134,2095,2095,false,HKG,Asia Pacific,Hong Kong,35,1.25
47.74.42.84,8080,8080,false,NRT,Asia Pacific,Tokyo,71,1.24
47.242.155.183,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,1.23
8.210.55.134,80,80,false,HKG,Asia Pacific,Hong Kong,45,1.23
